Listid,Listname,listPublished,Published,Sectorcode,Status,Competitorid,Fiscode,Lastname,Firstname,Nationcode,Gender,Birthdate,Skiclub,Nationalcode,Competitorname,Birthyear,Calculationdate,DHpoints,DHpos,DHSta,SLpoints,SLpos,SLSta,GSpoints,GSpos,GSSta,SGpoints,SGpos,SGSta,ACpoints,ACpos,ACSta
408,"17th FIS points list 2024/25",1,1,AL,O,278661,225890,BRUCE,Zoe,GBR,W,2007-06-27,"Alpine Performance Racing/Grampian",,"BRUCE Zoe",2007,23-02-2025,,,,148.51,2668,,216.77,3263,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,293201,460211,Brudasca,"Marc Stefan",ROU,M,2008-08-30,"CSM Corona","A 2751","Brudasca Marc Stefan",2008,23-02-2025,,,,,,,,,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,230013,512493,BRUEGGER,Michel,SUI,M,2002-04-01,Adelboden,SUI,"BRUEGGER Michel",2002,23-02-2025,291.86,1818,*,23.00,139,*,38.46,634,*,239.90,2529,*,306.80,703,*
408,"17th FIS points list 2024/25",1,1,AL,O,282205,6297264,BRUGNOLARO,Anna,ITA,W,2006-08-15,"PLAYLIFE RACE ASD",ITA55253,"BRUGNOLARO Anna",2006,23-02-2025,,,,102.40,1946,*,94.36,1783,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,286562,198697,BRUGUIER,Madeline,FRA,W,2008-05-24,"RACING CLUB DE FRANCE",2680424,"BRUGUIER Madeline",2008,23-02-2025,,,,191.72,3132,,213.15,3236,,259.09,1603,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,278976,400394,BRUIN,Daen,NED,M,2007-02-27,"IPCO Ski Racing",NED,"BRUIN Daen",2007,23-02-2025,,,,67.92,1772,,98.64,2905,*,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,262362,6533826,BRUMM,Lucas,GBR,M,2005-04-28,"Harvard Ski Team",6589531,"BRUMM Lucas",2005,23-02-2025,,,,50.77,1095,*,73.37,2015,*,265.50,2684,*,,,
408,"17th FIS points list 2024/25",1,1,AL,O,277173,6537926,BRUNELLI,Meadow,USA,W,2007-05-25,"Green Mountain Valley School",6553559,"BRUNELLI Meadow",2007,23-02-2025,198.91,706,*,59.62,900,,101.10,1916,*,172.39,1156,*,,,
408,"17th FIS points list 2024/25",1,1,AL,O,256329,10000033,BRUNELLI,Nicolo,ITA,M,2004-05-26,"S.C. VARALLO A.D.",ITA48765,"BRUNELLI Nicolo",2004,23-02-2025,,,,69.29,1837,*,66.48,1749,*,301.80,2854,*,,,
408,"17th FIS points list 2024/25",1,1,AL,O,265942,10000542,BRUNERI,Pietro,ITA,M,2005-07-21,"S.C. SANSICARIO CESANA VIA LATTEA A.S.D.",ITA51891,"BRUNERI Pietro",2005,23-02-2025,446.30,1975,*,63.28,1598,,64.08,1645,*,181.62,2129,*,450.38,964,*
408,"17th FIS points list 2024/25",1,1,AL,O,256564,6100596,BRUNET,Julian,CAN,M,2004-01-29,"BELLE NEIGE",CAN,"BRUNET Julian",2004,23-02-2025,,,,43.04,818,*,36.84,572,*,90.36,780,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,288850,6101148,BRUNET,Leeho,CAN,M,2008-12-18,Mont-Garceau,CAN,"BRUNET Leeho",2008,23-02-2025,,,,,,,115.30,3368,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,262610,6296578,BRUNETTO,Cecilia,ITA,W,2005-01-10,"SCI CLUB FORNO A.S.D.",ITA50384,"BRUNETTO Cecilia",2005,23-02-2025,,,,228.53,3355,*,262.72,3486,*,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,277191,10001076,BRUNETTO,Marco,ITA,M,2007-03-20,"SCI CLUB FORNO A.S.D.",ITA57300,"BRUNETTO Marco",2007,23-02-2025,,,,129.98,3699,,143.04,4008,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,284431,805010,BRUNGA,Lisa,ALB,W,2008-12-01,"NZ CRAIG",,"BRUNGA Lisa",2008,23-02-2025,,,,87.08,1610,,130.53,2380,,290.65,1702,+,,,
408,"17th FIS points list 2024/25",1,1,AL,O,270554,512744,BRUNNER,Sandro,SUI,M,2006-05-07,Grindelwald,SUI,"BRUNNER Sandro",2006,23-02-2025,91.49,527,,41.06,756,,51.45,1149,,83.50,662,*,238.09,495,*
408,"17th FIS points list 2024/25",1,1,AL,O,158888,56217,BRUNNER,Stephanie,AUT,W,1994-02-20,"WSV Hippach - Tirol",,"BRUNNER Stephanie",1994,23-02-2025,46.09,117,*,17.03,56,*,13.74,23,*,38.90,117,*,30.45,4,*
408,"17th FIS points list 2024/25",1,1,AL,O,278414,221671,BRUNNER,Zac,GBR,M,2007-01-09,"Alpine Performance Racing",,"BRUNNER Zac",2007,23-02-2025,125.00,909,,121.23,3500,,105.90,3124,,126.50,1424,*,,,
408,"17th FIS points list 2024/25",1,1,AL,O,293608,705581,Brunnerova,Barbora,SVK,W,2008-08-07,,,"Brunnerova Barbora",2008,23-02-2025,,,,,,,,,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,286394,6538226,BRUNO,Ali,USA,W,2008-09-29,"Carrabassett Valley Academy",6616854,"BRUNO Ali",2008,23-02-2025,,,,276.28,3563,,265.71,3492,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,277070,10001066,BRUNO,Marcello,ITA,M,2007-10-03,"MILANO SKI TEAM A.S.D.",ITA59289,"BRUNO Marcello",2007,23-02-2025,163.47,1264,,211.15,4896,,182.34,4617,,177.13,2086,*,,,
408,"17th FIS points list 2024/25",1,1,AL,O,279172,6538053,BRUNO,Mia,USA,W,2007-01-16,"Carrabassett Valley Academy",6514103,"BRUNO Mia",2007,23-02-2025,,,,77.18,1354,*,74.39,1321,*,159.80,1064,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,281017,6297193,BRUSATIN,Marta,ITA,W,2007-03-30,"A.S.D. SCI CAI XXX OTTOBRE",ITA57397,"BRUSATIN Marta",2007,23-02-2025,,,,93.38,1760,,96.31,1825,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,273043,426525,BRUSETH,"Sienna Grande",NOR,W,2006-12-28,"Lillehammer Skiklub",05,"BRUSETH Sienna Grande",2006,23-02-2025,73.77,208,,34.33,344,*,32.69,300,,69.37,295,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,278818,6534379,BRUSS,Grayson,USA,M,2007-11-08,"Ausblick Ski Race Team",6602668,"BRUSS Grayson",2007,23-02-2025,,,,115.89,3381,,,,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,287712,423097,BRUUSGAARD,"Christian Landgraff",NOR,M,2008-10-04,"Baerums Skiklub",02,"BRUUSGAARD Christian Landgraff",2008,23-02-2025,,,,72.64,1962,,107.06,3158,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,278955,6534396,BRYTOWSKI,Caleb,USA,M,2007-05-31,"Killington Mountain School",6642445,"BRYTOWSKI Caleb",2007,23-02-2025,,,,43.24,829,,51.15,1137,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,7719,340019,BTEICH,Charbel,LBN,M,1973-06-14,"All Stars",,"BTEICH Charbel",1973,23-02-2025,,,,,,,728.00,5902,*,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,257421,340634,BTEICH,Charbel,LBN,M,2001-10-31,"Active club",lbn,"BTEICH Charbel",2001,23-02-2025,,,,735.38,5863,*,547.18,5824,*,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,269524,561488,BUCAR,Luka,SLO,M,2006-02-05,"BRM - ASK BRANIK MARIBOR",SLO,"BUCAR Luka",2006,23-02-2025,243.95,1696,*,127.44,3644,*,109.67,3230,*,210.23,2369,*,,,
408,"17th FIS points list 2024/25",1,1,AL,O,255959,6294944,BUCCIARDINI,Diego,ITA,M,2004-03-04,"S.C. LECCO A.S.D.",ITA48217,"BUCCIARDINI Diego",2004,23-02-2025,,,,24.43,211,,29.66,340,,126.94,1430,*,,,
408,"17th FIS points list 2024/25",1,1,AL,O,220076,6295486,BUCCIARDINI,Diletta,ITA,W,2001-06-17,"S.C. LANCIOTTO A.S.D.",ITA43256,"BUCCIARDINI Diletta",2001,23-02-2025,,,,141.17,2576,*,107.19,2027,*,350.28,1856,*,999.99,707,*
408,"17th FIS points list 2024/25",1,1,AL,O,278984,108958,BUCHAR,Nikola,CAN,W,2007-06-17,WINDERMERE,CAN,"BUCHAR Nikola",2007,23-02-2025,145.38,543,,80.92,1455,*,66.65,1127,*,170.25,1141,*,,,
408,"17th FIS points list 2024/25",1,1,AL,O,276246,203323,BUCHECKER,Franz,GER,M,2006-03-11,"SC Langfurth",,"BUCHECKER Franz",2006,23-02-2025,,,,288.16,5366,*,179.63,4592,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,271229,6537795,BUCHHEISTER,Stella,USA,W,2006-08-20,"University of Denver Ski Team",6520086,"BUCHHEISTER Stella",2006,23-02-2025,278.12,888,*,31.14,289,*,37.45,385,*,139.97,926,*,,,
408,"17th FIS points list 2024/25",1,1,AL,O,146409,285018,BUCHLER,Gitit,ISR,W,1993-06-22,"Israel Ski Club",ISR,"BUCHLER Gitit",1993,23-02-2025,,,,,,,,,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,281020,507482,"BUCHT WESSLEN",Elsa,SWE,W,2007-05-18,"Djurgaardens IF AF",SWE,"BUCHT WESSLEN Elsa",2007,23-02-2025,,,,142.58,2599,,,,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,254076,680080,BUCHUKURI,Luka,GEO,M,2004-05-20,Gudauri,,"BUCHUKURI Luka",2004,23-02-2025,,,,87.12,2488,,101.81,3005,*,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,146979,565401,"BUCIK JOGAN",Ana,SLO,W,1993-07-21,"GOR - SK Gorica",SLO,"BUCIK JOGAN Ana",1993,23-02-2025,367.61,1012,*,17.98,62,*,18.05,46,*,166.91,1116,*,130.22,45,*
408,"17th FIS points list 2024/25",1,1,AL,O,283148,6534513,BUCKERIDGE,Trevor,USA,M,2005-03-29,,6731835,"BUCKERIDGE Trevor",2005,23-02-2025,,,,138.60,3882,,140.50,3964,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,281375,108983,BUCKLAND,Graysen,CAN,W,2007-08-08,"CAMP FORTUNE",CAN,"BUCKLAND Graysen",2007,23-02-2025,,,,98.59,1856,*,,,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,253530,6100566,BUCKRELL,Jayden,CAN,M,2004-05-26,"OSLER BLUFF",CAN,"BUCKRELL Jayden",2004,23-02-2025,,,,27.10,301,,30.65,373,*,72.70,521,*,,,
408,"17th FIS points list 2024/25",1,1,AL,O,286399,10001617,BUDIMIR,Alexander,AUT,M,2008-06-27,"SU-WSV Langenwang",,"BUDIMIR Alexander",2008,23-02-2025,,,,67.31,1745,,78.29,2203,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,238416,355065,BUEHLER,Christina,LIE,W,2003-01-13,"SC Triesenberg",LIE,"BUEHLER Christina",2003,23-02-2025,,,,37.55,405,,46.88,611,*,246.24,1553,*,495.14,530,*
408,"17th FIS points list 2024/25",1,1,AL,O,222820,422793,BUER,Jonas,NOR,M,2001-01-21,"Hakadal Il",02,"BUER Jonas",2001,23-02-2025,30.42,131,,150.83,4116,*,26.59,251,*,29.16,134,*,217.35,421,*
408,"17th FIS points list 2024/25",1,1,AL,O,286241,10001615,BUERGLER,Thomas,AUT,M,2008-07-12,"SK Dienten",,"BUERGLER Thomas",2008,23-02-2025,,,,81.74,2292,,95.21,2780,,115.47,1217,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,253459,56669,BUERGLER,Viktoria,AUT,W,2004-02-24,"SC DIENTEN",,"BUERGLER Viktoria",2004,23-02-2025,43.58,108,,208.62,3251,*,19.66,66,,32.10,89,,250.38,214,*
408,"17th FIS points list 2024/25",1,1,AL,O,206939,512378,BUESCHLEN,Dario,SUI,M,1999-02-25,Frutigen,SUI,"BUESCHLEN Dario",1999,23-02-2025,168.72,1309,*,67.76,1763,*,58.02,1405,*,80.28,616,*,134.10,116,*
408,"17th FIS points list 2024/25",1,1,AL,O,279336,198610,BUET,Nina,FRA,W,2007-11-23,"SKI CLUB MORZINE AVORIAZ",2679181,"BUET Nina",2007,23-02-2025,105.65,368,,42.78,504,,41.65,480,,99.43,574,+,,,
408,"17th FIS points list 2024/25",1,1,AL,O,252443,516774,BUFF,Faye,SUI,W,2004-01-13,"Skiclub Alpina St. Moritz",SUI,"BUFF Faye",2004,23-02-2025,298.47,922,*,23.28,147,*,24.36,139,,97.77,556,*,325.62,357,*
408,"17th FIS points list 2024/25",1,1,AL,O,270961,10000779,BUFFATTI,Nicola,ITA,M,2006-11-17,"DRAGO SKI TEAM A.S.D.",ITA56141,"BUFFATTI Nicola",2006,23-02-2025,,,,274.77,5305,*,176.41,4529,*,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,212473,6293487,BUFFATTI,Pietro,ITA,M,2000-08-16,"DRAGO SKI TEAM A.S.D.",ITA42094,"BUFFATTI Pietro",2000,23-02-2025,,,,282.65,5342,*,88.54,2561,*,107.40,1089,*,,,
408,"17th FIS points list 2024/25",1,1,AL,O,269548,6296805,BUFFON,Valentina,ITA,W,2006-05-21,"SKI COLLEGE VENETO-FALCADE S.C.S.D.",ITA660259,"BUFFON Valentina",2006,23-02-2025,,,,242.27,3433,,195.76,3107,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,234087,700991,BUGAN,Martin,SVK,M,2002-12-04,"Mb Ski club zilina",SVK,"BUGAN Martin",2002,23-02-2025,,,,194.59,4729,*,232.40,5095,*,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,257918,210051,BUKHARBAEV,Akilbek,UZB,M,2004-12-17,CHIMGAN,,"BUKHARBAEV Akilbek",2004,23-02-2025,,,,356.24,5551,*,303.21,5426,*,710.69,3398,*,,,
408,"17th FIS points list 2024/25",1,1,AL,O,267043,315253,BULATOVIC,Anja,MNE,W,2005-04-10,Bjelasica,MNE,"BULATOVIC Anja",2005,23-02-2025,,,,,,,,,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,287608,710413,BULATOVIC,Denis,BIH,M,2008-06-11,"SK Bjelasnica",,"BULATOVIC Denis",2008,23-02-2025,,,,254.55,5209,,350.72,5554,+,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,245269,310463,BULATOVIC,Matija,MNE,M,2003-02-06,Bjelasica,MNE,"BULATOVIC Matija",2003,23-02-2025,,,,,,,,,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,287909,315263,BULATOVIC,Stasa,MNE,W,2008-01-31,"Bjelasica Kolasin",MNE,"BULATOVIC Stasa",2008,23-02-2025,,,,,,,,,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,268425,460180,BULEA,"Andrei Alexandru",ROU,M,2005-08-30,"CSS Predeal","A 2113","BULEA Andrei Alexandru",2005,23-02-2025,,,,,,,,,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,293802,6534763,Bullock,Kenny,USA,M,2007-04-19,"Crested Butte Mtn Sports Team",6919312,"Bullock Kenny",2007,23-02-2025,,,,,,,286.51,5372,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,282383,6101055,BULOTA,Victor,CAN,M,2007-11-15,"LA RESERVE",CAN,"BULOTA Victor",2007,23-02-2025,,,,138.54,3879,*,130.80,3742,*,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,252410,512608,BUMANN,Yadin,SUI,M,2004-04-13,"SAS Basel",SUI,"BUMANN Yadin",2004,23-02-2025,184.08,1408,*,74.15,2020,,98.65,2907,*,142.15,1664,*,993.86,1214,*
408,"17th FIS points list 2024/25",1,1,AL,O,277701,435514,BUNDA,Anna,POL,W,2007-02-19,"KS FIRN Zakopane",1533,"BUNDA Anna",2007,23-02-2025,,,,86.61,1602,,,,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,283225,10001480,BURATTI,Matteo,ITA,M,2004-12-27,"TEAM TOP SKI A.S.D.",ITA50289,"BURATTI Matteo",2004,23-02-2025,,,,,,,,,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,129159,805003,BURDA,Ana,ALB,W,1991-09-18,,,"BURDA Ana",1991,23-02-2025,,,,,,,,,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,260883,203232,BURDA,Nico,GER,M,2005-09-09,"IG alpiner Rennsport Hochschwarzwald e.V.",,"BURDA Nico",2005,23-02-2025,66.66,318,,70.20,1862,*,65.90,1729,,57.80,344,,188.27,312,*
408,"17th FIS points list 2024/25",1,1,AL,O,273533,680084,BURDULI,Luka,GEO,M,2006-12-11,Gudauri,,"BURDULI Luka",2006,23-02-2025,,,,,,,,,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,285037,156254,BURESOVA,Matylda,CZE,W,2008-11-02,,,"BURESOVA Matylda",2008,23-02-2025,,,,126.67,2364,,146.86,2598,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,286093,516979,BURGENER,Cylia,SUI,W,2008-06-07,"Crans Montana",SUI,"BURGENER Cylia",2008,23-02-2025,,,,108.70,2067,,135.82,2456,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,281346,156243,BURGER,Marianna,CZE,W,2007-04-16,,,"BURGER Marianna",2007,23-02-2025,,,,115.93,2198,,124.47,2298,*,233.10,1493,*,,,
408,"17th FIS points list 2024/25",1,1,AL,O,285920,25244,"BURGOS GIMENEZ",Aila,AND,W,2008-04-04,PCGR,,"BURGOS GIMENEZ Aila",2008,23-02-2025,,,,170.25,2926,,138.67,2490,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,270174,496673,"BURGOS LORENZO",Rebeca,ESP,W,2006-09-10,"COPOS SKI CLUB",ESP,"BURGOS LORENZO Rebeca",2006,23-02-2025,226.34,767,*,155.24,2756,*,96.38,1827,*,212.98,1389,*,528.90,561,*
408,"17th FIS points list 2024/25",1,1,AL,O,240362,54787,BURGSCHWAIGER,Thomas,AUT,M,2003-05-14,"SK Dienten",AUT,"BURGSCHWAIGER Thomas",2003,23-02-2025,,,,37.99,643,*,33.97,461,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,97205,530722,BURKE,Kamden,USA,M,1988-05-11,,5352240,"BURKE Kamden",1988,23-02-2025,,,,122.15,3526,+,38.77,645,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,285697,516978,BURKHARD,Romina,SUI,W,2008-02-16,"Hausen am Albis",SUI,"BURKHARD Romina",2008,23-02-2025,111.43,393,,65.54,1045,,45.37,566,,89.71,476,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,277075,10001068,BURLON,Simone,ITA,M,2007-12-23,"U.S. MONTI PALLIDI A.S.D.",ITA60070,"BURLON Simone",2007,23-02-2025,100.82,641,,76.49,2105,*,54.20,1254,,96.11,874,*,,,
408,"17th FIS points list 2024/25",1,1,AL,O,286952,6191962,BURNHAM,Oscar,FRA,M,1999-04-30,"CLUB DES SPORTS DE TIGNES",2629830,"BURNHAM Oscar",1999,23-02-2025,,,,,,,,,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,277155,6534271,BURNS,Caden,USA,M,2007-04-18,"Team Afton",6596811,"BURNS Caden",2007,23-02-2025,,,,54.21,1229,,77.59,2186,*,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,269251,6534030,BURNS,Jonathan,USA,M,2006-07-08,"Buck Hill",7040027,"BURNS Jonathan",2006,23-02-2025,,,,104.33,3044,*,,,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,281060,6534472,BURNS,Patrick,USA,M,2006-01-10,"UMass Club Alpine Ski Team",6587470,"BURNS Patrick",2006,23-02-2025,186.39,1423,*,156.23,4221,*,144.23,4025,*,171.84,2041,*,,,
408,"17th FIS points list 2024/25",1,1,AL,O,133119,942005,BURRI,Edon,KOS,M,1990-03-19,Alpi.,,"BURRI Edon",1990,23-02-2025,,,,,,,,,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,133115,942001,BURRI,Egzon,KOS,M,1988-01-09,Alpi.,,"BURRI Egzon",1988,23-02-2025,,,,,,,,,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,189114,942034,BURRI,Eron,KOS,M,1997-04-08,Alpi.,KOS,"BURRI Eron",1997,23-02-2025,,,,,,,,,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,186085,942031,BURRI,Jeton,KOS,M,1996-03-02,Alpi,KOSal,"BURRI Jeton",1996,23-02-2025,,,,,,,,,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,284900,512816,BURRIN,Tevan,SUI,M,2008-12-14,Ovronnaz,SUI,"BURRIN Tevan",2008,23-02-2025,137.91,1029,,114.79,3347,,110.01,3240,,169.88,2015,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,286458,6538242,BURTSEVA,Sophia,USA,W,2008-05-23,"Snowbird Sports Education Foundation",7110448,"BURTSEVA Sophia",2008,23-02-2025,,,,,,,322.28,3659,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,276975,502827,BUSCH,Assar,SWE,M,2007-02-22,"Norrkoepings SK",SWE,"BUSCH Assar",2007,23-02-2025,,,,76.86,2113,,92.72,2711,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,263755,54896,BUSENLECHNER,Tim,AUT,M,2005-03-01,"SC Edelweiss",,"BUSENLECHNER Tim",2005,23-02-2025,,,,140.82,3926,*,99.94,2953,*,133.47,1527,*,,,
408,"17th FIS points list 2024/25",1,1,AL,O,282485,10001420,BUSETTI,Mario,ITA,M,2007-01-20,"SCI CLUB ANAUNE - CLES A.D.",ITA56725,"BUSETTI Mario",2007,23-02-2025,,,,,,,185.48,4660,*,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,276337,710404,BUSEVAC,Nadir,BIH,M,2005-05-18,"SK OLIMPIC",,"BUSEVAC Nadir",2005,23-02-2025,,,,149.51,4093,*,175.16,4506,*,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,293302,6534752,Bush,Benjamin,USA,M,2007-08-28,"Vermont Academy at Mount Snow",6625276,"Bush Benjamin",2007,23-02-2025,,,,234.59,5080,+,235.82,5116,+,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,284616,6534530,BUSH,Samuel,USA,M,2008-02-09,"Park City Ski and Snowboard",6640977,"BUSH Samuel",2008,23-02-2025,185.73,1416,,97.88,2857,,121.06,3511,,163.57,1964,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,287498,6534701,BUSHROE,Ryan,USA,M,2008-03-10,"Pinnacle Alpine Racing",6863950,"BUSHROE Ryan",2008,23-02-2025,,,,,,,,,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,293395,10001866,BUSI,Federico,ITA,M,2008-06-09,"S.C. OASI ZEGNA A.S.D.",ITA61740,"BUSI Federico",2008,23-02-2025,,,,,,,,,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,284740,10001536,"BUSSEI CANONE","Ettore Arturo Maggio",ITA,M,2008-04-04,"S.C. SESTRIERE A.D.",ITA61075,"BUSSEI CANONE Ettore Arturo Maggio",2008,23-02-2025,82.13,437,,,,,49.57,1067,,102.24,995,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,261099,10000305,BUSULINI,"Giorgio Alessandro",ITA,M,2005-10-02,"ASV KRONPLATZ RACING CENTER",ITA52495,"BUSULINI Giorgio Alessandro",2005,23-02-2025,112.14,765,*,66.77,1728,,70.86,1921,*,82.41,641,*,220.88,430,*
408,"17th FIS points list 2024/25",1,1,AL,O,260676,6537490,BUTLER,Ava,USA,W,2005-09-03,"MacConnell Division",6519634,"BUTLER Ava",2005,23-02-2025,,,,130.18,2408,,142.12,2527,,236.67,1520,*,,,
408,"17th FIS points list 2024/25",1,1,AL,O,284593,6538133,BUTLER,Hadley,USA,W,2008-04-10,"Green Mountain Valley School",6611422,"BUTLER Hadley",2008,23-02-2025,,,,209.78,3262,,220.97,3293,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,270850,6537764,BUTLER,Kyla,USA,W,2004-01-29,"Clarkson University",6426908,"BUTLER Kyla",2004,23-02-2025,,,,185.20,3083,,209.16,3206,*,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,284560,221699,BUTLER,Matthew,GBR,M,2008-07-28,"British Ski Academy",,"BUTLER Matthew",2008,23-02-2025,,,,158.22,4251,,116.61,3395,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,271428,225870,BUTLER,Molly,GBR,W,2006-06-19,"British Ski Academy",GBR,"BUTLER Molly",2006,23-02-2025,,,,23.25,145,,36.42,363,,111.83,691,*,270.22,252,*
408,"17th FIS points list 2024/25",1,1,AL,O,226785,620125,BUTOLA,"Laxman Singh",IND,M,1993-10-10,Auli,,"BUTOLA Laxman Singh",1993,23-02-2025,,,,,,,,,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,269999,492600,"BUTRAGUENO ESCOBAR",Jaime,ESP,M,2006-06-13,"Club Aranes DEsports DIuern",ESP,"BUTRAGUENO ESCOBAR Jaime",2006,23-02-2025,,,,72.29,1949,,63.73,1629,,273.05,2721,*,,,
408,"17th FIS points list 2024/25",1,1,AL,O,196625,960701,BUTTERWORTH,Adam,MAS,M,1995-08-11,,,"BUTTERWORTH Adam",1995,23-02-2025,,,,,,,,,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,281805,225898,BUTTERWORTH,Ella,GBR,W,2006-11-04,CDC,,"BUTTERWORTH Ella",2006,23-02-2025,,,,194.97,3161,*,207.40,3194,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,286158,6534597,BUTTERWORTH,William,USA,M,2008-09-18,"Snowbird Sports Education Foundation",6551336,"BUTTERWORTH William",2008,23-02-2025,234.16,1666,,272.02,5292,+,227.18,5059,,248.43,2578,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,292464,6297514,BUTTURINI,Diana,ITA,W,2008-12-02,"U.S. ASIAGO SCI A.D.",ITA63462,"BUTTURINI Diana",2008,23-02-2025,,,,209.78,3262,,204.00,3173,,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,255900,6294927,BUTTURINI,Pietro,ITA,M,2004-01-12,"S.C. DRUSCIE  - CORTINA A.D.",ITA47867,"BUTTURINI Pietro",2004,23-02-2025,,,,60.04,1464,,93.39,2733,,185.98,2161,*,722.10,1139,*
408,"17th FIS points list 2024/25",1,1,AL,O,252261,6537247,BUTZLAFF,Campbell,USA,W,2004-06-09,,6543367,"BUTZLAFF Campbell",2004,23-02-2025,173.96,643,*,60.34,921,*,65.46,1099,,105.30,630,*,,,
408,"17th FIS points list 2024/25",1,1,AL,O,257685,108606,BUZDUGAN,Sara,CAN,W,2004-09-30,"MONT CASCADES",CAN,"BUZDUGAN Sara",2004,23-02-2025,,,,101.58,1930,*,103.10,1960,*,,,,,,
408,"17th FIS points list 2024/25",1,1,AL,O,264246,6533906,BUZEK,Stanley,USA,M,2005-08-18,"Team Summit Colorado",6337651,"BUZEK Stanley",2005,23-02-2025,,,,18.93,76,,35.53,512,*,99.90,953,*,,,
408,"17th FIS points list 2024/25",1,1,AL,O,278960,710405,BUZO,Adis,BIH,M,2007-06-22,"Sarajevski skijaski klub Sarajevo",,"BUZO Adis",2007,23-02-2025,,,,154.67,4182,*,193.12,4754,*,,,,,,
